nb_clients,T,s,n_rounds,corrected_budget,build_seconds,solve_seconds,scip_seconds,status,objective_value,achieved_GHG
54,90,60,149,444.02906999999993,0.0006163788493722677,0.6409555200953037,0.6199311069212854,optimal,72.63754761864963,444.02352241887854
54,90,80,169,443.85223499999995,0.0006023060996085405,3.546029957011342,3.5235663880594075,optimal,72.88778515915159,443.814426182043
54,90,100,189,444.08870999999994,0.000569536117836833,4.022986861877143,3.9974708820227534,optimal,73.14908300600533,444.070989
54,75,20,94,363.651363,0.0005025039426982403,0.7588990111835301,0.7440070540178567,optimal,70.57830668460781,363.5574440243564
54,75,40,114,363.363582,0.0004671798087656498,1.0620109871961176,1.044823506148532,optimal,71.14757833559577,363.35961899999995
54,75,60,134,363.506484,0.0005268550012260675,1.101235083071515,1.081099817994982,optimal,71.53176987206136,363.50231862583433
54,75,80,154,363.618297,0.0005446721334010363,1.1411154728848487,1.1182814599014819,optimal,71.79984579795733,363.5679235652439
54,75,100,174,363.701766,0.0006133508868515491,3.96661170409061,3.943496809108183,optimal,72.00831338751962,363.68789699999996
54,60,20,79,284.846052,0.0005214640405029058,0.4331349639687687,0.41947817616164684,optimal,69.23614163004659,284.81470861981734
54,60,40,99,284.982843,0.00046840403228998184,4.852457148954272,4.836187500972301,optimal,69.77635604201832,284.95837086406516
54,60,60,119,284.913672,0.0005409359000623226,4.250967557076365,4.233521772082895,optimal,70.18308820079456,284.8657966322829
54,60,80,139,284.62503,0.0006560080219060183,0.9009880388621241,0.8791746008209884,optimal,70.4652948053278,284.60299499999996
54,60,100,159,284.417079,0.0005953521467745304,0.8978501379024237,0.8755576829425991,optimal,70.65536099070347,284.414799
54,45,20,64,212.012214,0.0005545229651033878,3.3528308519162238,3.339607559842989,optimal,67.60328025257789,211.93524597104346
54,45,40,84,211.890801,0.0004289899952709675,0.5657722929026932,0.55203364090994,optimal,68.19942905397102,211.82569770719812
54,45,60,104,211.973019,0.0004425118677318096,1.019210504135117,1.003603972028941,optimal,68.57115824698694,211.968237
54,45,80,124,212.050962,0.0004762259777635336,0.693928238004446,0.6763351529370993,optimal,68.85624404161794,212.05077899999998
54,45,100,144,211.803996,0.0005614589899778366,1.003223751904443,0.9815355290193111,optimal,69.05854826934183,211.80023699999998
54,30,20,49,140.257068,0.0004921040963381529,0.3903969069942832,0.37797056697309017,optimal,65.31786080646556,140.23921025741126
54,30,40,69,139.83263399999998,0.0004290530923753977,0.672476195031777,0.6595673770643771,optimal,66.03268128817884,139.82911799549555
54,30,60,89,139.567146,0.00042781815864145756,0.6916339530143887,0.6770709089469165,optimal,66.38174504252817,139.56043497053042
54,30,80,109,139.583682,0.0004683618899434805,0.960100453114137,0.9441351110581309,optimal,66.62938874587246,139.56185698113288
54,30,100,129,139.769022,0.0005839320365339518,0.9993674210272729,0.9797432979103178,optimal,66.83924672891325,139.74546497525677
54,15,20,34,66.977427,0.0005392720922827721,1.0161421129014343,1.0062167078722268,optimal,61.48235076750859,66.96725868461218
54,15,40,54,66.78121200000001,0.00042211590334773064,0.6638782599475235,0.6526380919385701,optimal,62.307794549271925,66.76674
54,15,60,74,66.512769,0.00046331691555678844,2.2529629711061716,2.2401950859930366,optimal,62.57359819440593,66.478665
54,15,80,94,66.312066,0.0004789282102137804,1.1571764987893403,1.1419157108757645,optimal,62.72995128511031,66.22689518720681
54,15,100,114,66.024285,0.00048526213504374027,3.9500320439692587,3.932899015955627,optimal,62.88043868812691,65.9550459265189
54,5,20,24,18.734415000000002,0.00044069881550967693,0.5820191921666265,0.5726420171558857,optimal,55.29012757682051,18.73250991984971
54,5,40,44,18.736275,0.00041309604421257973,1.1320366349536926,1.1200193639378995,optimal,55.91941396009237,18.625280973958652
54,5,60,64,18.306645,0.0004344070330262184,1.3909510420635343,1.3777171010151505,optimal,56.0525523287811,18.294374999656657
54,5,80,84,18.185232000000003,0.00045270309783518314,1.253118600929156,1.2394750700332224,optimal,56.13345361532763,18.18487499917565
54,5,100,104,18.26745,0.0004787479992955923,1.9441675820853561,1.9272196691017598,optimal,56.245368205714044,18.267353999999997
54,3,20,22,9.381371999999999,0.00047189416363835335,0.6594423009082675,0.65153395710513,optimal,51.93383836246585,9.32078388226616
54,3,40,42,9.382148999999998,0.00044708698987960815,1.203700666083023,1.1932390658184886,optimal,52.47757139199967,9.318254508319226
54,3,60,62,8.976972,0.0004263930022716522,2.44320727721788,2.4306029400322586,optimal,52.45773670076432,8.908871839179696
54,3,80,82,8.938476000000001,0.0004627599846571684,2.299030982889235,2.285698718158528,optimal,52.55865898300895,8.905787813990964
54,3,100,102,9.023577,0.0005260300822556019,3.6421273860614747,3.626224254956469,optimal,52.68330709999328,8.90425713910491
108,90,20,109,941.7247379999998,0.0009604620281606913,1.4352553710341454,1.405122903175652,optimal,143.10915907712348,941.6474319734428
108,90,40,129,941.9793449999999,0.0009494428522884846,5.87053734716028,5.835592424031347,optimal,144.1925574572227,941.960151
108,90,60,149,941.8733099999998,0.0007169800810515881,5.412652387982234,5.372511974070221,optimal,144.90357546233335,941.851782
108,90,80,169,941.5311149999998,0.0006741899996995926,29.573431519092992,29.52870203810744,optimal,145.4261136204706,941.5021469999999
108,90,100,189,941.6318729999998,0.0010957890190184116,2.6173692219890654,2.5679657980799675,optimal,145.9338340675449,941.465769
108,75,20,94,778.428102,0.0010839321184903383,4.990356338908896,4.921783788129687,optimal,140.70753041391956,778.367022
